dataset,generator,alpha,n_r,n_s,method,variant,t,repeats,ok_rate,wall_mean_ms,wall_stdev_ms,wall_median_ms,wall_p95_ms,count_mean,count_stdev,exact_frac,note
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,aabb,sampling,300000,3,1,1312.16,0.769675,1311.81,1312.92,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,aabb,adaptive,300000,3,1,1499.4,2.76077,1498.95,1502.01,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,interval_tree,sampling,300000,3,1,1198.43,32.8697,1215.81,1218.64,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,interval_tree,adaptive,300000,3,1,1510.9,32.8364,1528.25,1531.11,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,kd_tree,sampling,300000,3,1,998.13,1.82245,998.634,999.546,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,kd_tree,adaptive,300000,3,1,1462.61,1.88885,1462.15,1464.44,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,r_tree,sampling,300000,3,1,530.043,2.93276,528.798,532.934,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,r_tree,adaptive,300000,3,1,671.416,0.316883,671.592,671.605,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,range_tree,sampling,300000,3,1,2583.22,2.89593,2583.84,2585.56,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,range_tree,adaptive,300000,3,1,3186.06,5.90767,3183.36,3191.88,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,pbsm,sampling,300000,3,1,954.916,8.50412,952.382,963.197,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,pbsm,adaptive,300000,3,1,1047.4,0.921847,1046.93,1048.31,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,tlsop,sampling,300000,3,1,329.163,0.878587,329.24,329.925,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,tlsop,adaptive,300000,3,1,352.444,0.496843,352.41,352.903,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,sirs,sampling,300000,3,1,2788.93,3.37121,2787.88,2792.21,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,sirs,adaptive,300000,3,1,3018.58,2.53598,3017.24,3021.08,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,rejection,sampling,300000,3,0,-1,-1,-1,-1,-1,-1,0,SKIPPED: rejection+sampling is disabled in sjs_sweep; use variant=adaptive.
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,rejection,adaptive,300000,3,1,7202.86,49.0899,7223.98,7236.46,7.92564e+06,238780,0,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,ours,sampling,1000000,3,1,664.823,36.3636,681.696,688.887,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,ours,adaptive,1000000,3,1,747.447,44.3282,768.15,776.687,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,aabb,sampling,1000000,3,1,1637.13,6.4141,1638.03,1642.54,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,aabb,adaptive,1000000,3,1,1814.92,1.01009,1814.45,1815.91,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,interval_tree,sampling,1000000,3,1,1358.05,31.2419,1375.39,1376.63,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,interval_tree,adaptive,1000000,3,1,1685.53,33.1334,1696.67,1710.17,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,kd_tree,sampling,1000000,3,1,1314.87,1.1232,1314.82,1315.89,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,kd_tree,adaptive,1000000,3,1,1775.08,1.70511,1775.21,1776.57,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,r_tree,sampling,1000000,3,1,631.051,1.34416,630.769,632.339,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,r_tree,adaptive,1000000,3,1,776.166,3.59961,774.505,779.717,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,range_tree,sampling,1000000,3,1,2823.39,0.979808,2823,2824.36,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,range_tree,adaptive,1000000,3,1,3442.85,4.96237,3440.38,3447.75,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,pbsm,sampling,1000000,3,1,1039.7,6.18907,1037.9,1045.71,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,pbsm,adaptive,1000000,3,1,1126.14,4.45984,1127.27,1129.65,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,tlsop,sampling,1000000,3,1,395.685,0.471605,395.437,396.15,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,tlsop,adaptive,1000000,3,1,419.787,0.0534329,419.786,419.835,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,sirs,sampling,1000000,3,1,3219.58,3.49313,3218.5,3222.99,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,sirs,adaptive,1000000,3,1,3450.12,2.50259,3448.72,3452.58,8.06931e+06,0,1,
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,rejection,sampling,1000000,3,0,-1,-1,-1,-1,-1,-1,0,SKIPPED: rejection+sampling is disabled in sjs_sweep; use variant=adaptive.
hetero_t__nr100000__ns100000__a1_000ep00__g1,hetero_sizes,1,100000,100000,rejection,adaptive,1000000,3,1,18843.3,118.721,18848.5,18948.3,7.92564e+06,238780,0,
